Offer_Score,Claim_Amt,Current_Premium,Car_Price,LoanReason,JobType,Car_Age,DerogatoryMarks,Delinquencies,CredLineAge,Inquiries,CredLines,Rating_Category,CustID
0,13600,41000,73440,DebtCon,Mgr,4,0,0,125.7666667,1,9,,NZ00010
1,13600,70000,88000,DebtCon,Mgr,16,0,0,,0,0,,NZ00015
0,13600,90519,110885,DebtCon,Other,12,0,0,201.8355908,3,16,39.66605441,NZ00021
0,13600,12724,52016,HomeImp,Office,24,0,1,269.6287109,0,19,28.17242611,NZ00026
0,13600,81620,101933,DebtCon,Other,1,0,0,148.0672908,0,22,41.61289898,NZ00031
0,13600,7627,59173,HomeImp,Other,7,2,0,362.5122503,1,22,14.26712754,NZ00037
0,13700,81378,108628,HomeImp,ProfExe,12,0,2,181.7225343,0,27,32.65202263,NZ00042
0,13700,96225,112676,HomeImp,Office,2,0,0,144.5336059,1,22,38.78104826,NZ00047
0,13700,84761,95382,HomeImp,Office,,0,0,171.9458387,1,25,41.96010591,NZ00053
1,13700,59012,81465,DebtCon,Mgr,12,0,0,167.4333333,0,31,,NZ00058
1,13700,46000,81000,DebtCon,ProfExe,1.5,0,1,101.5666667,0,25,,NZ00063
0,13700,95065,123858,DebtCon,Other,9,0,0,176.9525325,0,27,34.59683753,NZ00068
0,13700,74015,113766,DebtCon,Other,7,0,0,75.89241528,2,14,36.39536633,NZ00074
0,13700,32942,40143,HomeImp,Other,8,0,0,65.00074225,2,12,30.26836885,NZ00079
0,13700,60623,83979,HomeImp,Other,,0,0,308.1085404,0,20,29.48252787,NZ00084
0,13700,77824,94840,DebtCon,Other,6,0,0,195.0421854,3,19,43.33534671,NZ00090
0,13700,88654,114011,HomeImp,Mgr,10,0,0,250.3295845,0,25,30.97173013,NZ00095
0,13800,73688,94071,DebtCon,Office,9,0,0,221.2231427,2,28,41.48214297,NZ00100
0,13800,57481,89421,DebtCon,ProfExe,9,0,0,183.1093606,0,19,22.64339555,NZ00106
0,13800,77130,127000,DebtCon,ProfExe,15,0,0,296.3333333,0,19,,NZ00111
1,13800,35807,40700,DebtCon,Other,1,0,0,91.26666667,1,17,,NZ00116
0,13800,,43082,HomeImp,Other,0,0,0,316.0362444,0,9,26.16601382,NZ00121
1,13800,65178,79000,DebtCon,Office,11,0,3,111.6,1,23,,NZ00127
0,13800,67762,80748,DebtCon,Sales,8,0,0,135.9486225,0,35,27.19410701,NZ00132
1,13800,97778,116814,DebtCon,Other,15,1,3,120.7813962,1,22,23.20471329,NZ00137
1,13900,77699,92587,DebtCon,Other,13,0,2,134.6335792,0,36,39.19614946,NZ00143
1,13900,,,HomeImp,Other,4,0,2,209.4799103,0,15,35.77489179,NZ00148
0,13900,68876,90813,HomeImp,Other,,0,0,284.4969036,0,19,31.16414999,NZ00153
0,13900,65437,94518,DebtCon,ProfExe,10,0,0,182.4007551,0,19,21.29607532,NZ00159
0,13900,78442,105065,HomeImp,ProfExe,0,0,0,71.55047746,0,19,34.75170874,NZ00164
1,13900,144263,167164,DebtCon,ProfExe,8,2,6,111.5886033,5,38,91.61259998,NZ00169
1,13900,51653,85578,DebtCon,Other,13,0,0,90.27307943,0,7,41.69337722,NZ00174
0,13900,80836,93912,DebtCon,Other,5,2,0,69.26840914,0,20,23.91634661,NZ00180
0,13900,85358,101401,DebtCon,Other,0,0,0,145.7941061,0,22,40.11441144,NZ00185
0,13900,77007,96718,DebtCon,ProfExe,8,2,0,183.6086672,0,30,26.43131452,NZ00190
0,13900,63831,81378,DebtCon,,9,,,,,,24.37105048,NZ00196
0,13900,33403,69878,DebtCon,ProfExe,8,0,0,259.8132832,1,16,23.73521616,NZ00201
0,14000,92583,114379,DebtCon,Other,10,0,0,169.4483417,0,27,34.1307686,NZ00206
0,14000,,58407,,,8,0,0,107.5333333,0,15,,NZ00212
1,14000,67881,93390,DebtCon,,,,,,,,,NZ00217
1,14000,,42500,DebtCon,Other,,,,,,,,NZ00222
0,14000,62000,88500,HomeImp,Office,9,,,107.3666667,0,11,,NZ00227
0,14000,42767,60950,DebtCon,Other,7,0,1,117.6666667,3,49,,NZ00233
0,14000,42000,60000,DebtCon,Mgr,27,1,0,281.0666667,1,17,,NZ00238
1,14000,49207,70525,DebtCon,Office,3,3,3,205.9666667,2,51,,NZ00243
0,14000,46541,64338,DebtCon,Other,0,0,0,204.4094433,1,12,28.36479851,NZ00249
0,14000,59736,97411,DebtCon,ProfExe,7,0,0,200.1553656,1,19,20.11698203,NZ00254
0,14000,63451,105702,HomeImp,ProfExe,8,0,0,257.2263251,1,12,33.90306382,NZ00259
0,14000,43173,65985,HomeImp,ProfExe,5,0,0,215.9858947,3,18,37.14869173,NZ00265
0,14100,36309,53321,HomeImp,Other,8,0,0,110.2063505,1,10,19.18791401,NZ00270
1,14100,52302,63589,HomeImp,ProfExe,6,0,0,130.3424672,4,8,34.79283165,NZ00275
0,14100,54081,68577,DebtCon,Other,8,0,0,237.6822783,0,17,33.08901751,NZ00280
1,14100,43927,60000,DebtCon,Other,0,0,0,0,12,8,,NZ00286
0,14100,51723,77207,DebtCon,ProfExe,21,0,0,199.533048,0,15,25.09214722,NZ00291
0,14100,86730,117667,DebtCon,ProfExe,1,0,2,134.3555745,0,34,31.98051047,NZ00296
0,14100,86996,108452,HomeImp,Other,19,0,0,134.9932518,4,24,29.77894608,NZ00302
0,14100,49927,67761,DebtCon,Mgr,26,0,0,276.5499132,1,16,36.59939111,NZ00307
1,14100,61036,84979,HomeImp,Mgr,1,0,0,174.5911708,2,23,50.27621494,NZ00312
0,14200,84718,103804,HomeImp,Other,21,0,0,123.6635751,4,23,30.63534815,NZ00318
0,14200,44412,72946,DebtCon,ProfExe,19,0,0,196.1321341,0,15,23.77320187,NZ00323
1,14200,100663,122021,DebtCon,ProfExe,0,0,0,139.9839768,0,20,43.79745956,NZ00328
0,14300,85631,100000,HomeImp,Other,20,0,0,144.999297,3,23,30.13063638,NZ00333
0,14300,60811,89324,DebtCon,ProfExe,8,0,0,205.6830398,0,20,20.98981184,NZ00339
0,14300,45615,80818,DebtCon,Mgr,4,0,0,115.136885,0,9,28.73834319,NZ00344
0,14300,81000,100000,DebtCon,Office,30,,1,333.8333333,2,50,,NZ00349
1,14300,37000,54000,DebtCon,,0,0,0,320.6333333,2,26,,NZ00355
0,14300,33261,41835,DebtCon,Other,9,,0,155.1431608,6,28,40.50295999,NZ00360
0,14300,,41870,HomeImp,Other,0,0,0,314.4683435,0,8,27.60891892,NZ00365
0,14300,80299,123339,,,,,,,,,35.31117092,NZ00371
0,14300,52608,76936,DebtCon,Other,0,0,0,217.2771919,0,9,34.09538404,NZ00376
0,14300,70322,88626,DebtCon,Other,3,0,0,244.8398642,2,26,32.64754112,NZ00381
0,14300,89984,121189,HomeImp,Mgr,4,0,2,137.5978233,0,25,41.61332522,NZ00386
0,14400,34291,68444,DebtCon,ProfExe,6,0,0,262.0791636,1,15,21.98106645,NZ00392
0,14400,32683,48467,HomeImp,Other,11,0,0,114.4120329,0,10,21.46972396,NZ00397
0,14400,61121,88844,HomeImp,Other,,0,0,295.792111,0,20,30.30376695,NZ00402
0,14400,45516,63924,DebtCon,Other,,0,0,109.3307981,1,19,40.8719872,NZ00408
0,14400,75360,105737,HomeImp,ProfExe,8,0,0,121.298029,1,27,24.76189959,NZ00413
0,14400,45138,52029,DebtCon,Other,,0,0,94.38539454,0,15,40.13605421,NZ00418
0,14400,111914,142105,DebtCon,ProfExe,3,0,0,284.516966,1,46,32.91138466,NZ00424
0,14400,100487,118911,DebtCon,Other,11,0,0,179.341027,0,27,35.85286371,NZ00429
0,14500,52440,62150,DebtCon,Other,4,0,0,174.6769004,0,13,27.19172091,NZ00434
0,14500,35799,51720,HomeImp,Other,10,0,0,123.218105,1,9,18.32493528,NZ00439
1,14500,69115,98900,DebtCon,Other,18,0,0,177.8666667,,11,,NZ00445
1,14500,149000,,DebtCon,ProfExe,25,0,2,384.5,0,71,,NZ00450
0,14500,67631,89458,DebtCon,Other,4,0,0,24.95552961,1,4,39.10372517,NZ00455
0,14500,59465,78444,DebtCon,,7,,,,,,24.53994581,NZ00461
0,14600,,66776,,,8,0,0,118.9760627,0,14,25.96306069,NZ00466
0,14600,68182,83091,DebtCon,Office,5,0,0,135.8483738,0,19,24.68413786,NZ00471
0,14600,46057,63603,DebtCon,Other,,0,0,107.1210392,2,19,41.93203663,NZ00477
0,14600,59658,80384,DebtCon,,8,,,,,,25.1928694,NZ00482
0,14600,28050,49244,HomeImp,Other,9,0,0,122.1166394,1,9,20.82876656,NZ00487
0,14600,82698,104963,DebtCon,Office,30,,1,344.2820203,1,50,33.9742812,NZ00492
0,14600,6871,52457,DebtCon,ProfExe,4,0,0,317.2440017,0,16,17.61790872,NZ00498
0,14600,51613,77912,DebtCon,Office,0,0,0,182.8825754,0,25,32.22445241,NZ00503
0,14600,63475,89430,HomeImp,Other,,0,0,286.3018149,0,19,28.63806277,NZ00508
0,14700,49264,68591,DebtCon,Other,9,0,0,237.8391591,0,18,31.25670012,NZ00514
0,14700,99343,125821,DebtCon,Mgr,5,,,257.0475443,2,41,39.83207903,NZ00519
0,14700,47177,68456,HomeImp,ProfExe,3,0,0,193.6850688,2,18,34.54253324,NZ00524
0,14700,30210,42751,DebtCon,Mgr,17,0,0,86.64182333,0,17,23.39736224,NZ00530
1,14700,148396,162403,DebtCon,Mgr,13,0,0,163.4989942,0,31,35.42841566,NZ00535
0,14700,,,,,,,,,,,24.59537785,NZ00540
0,14700,10098,51653,DebtCon,ProfExe,3,0,0,302.652472,0,16,18.42392382,NZ00545
0,14700,76888,96552,DebtCon,ProfExe,9,2,0,189.5639063,0,30,29.41770877,NZ00551
1,14700,94672,,,Other,14,0,1,67.03803191,0,11,40.31743443,NZ00556
0,14700,106417,123580,HomeImp,ProfExe,9,0,0,166.4960653,3,31,29.31671006,NZ00561
0,14700,27235,39102,HomeImp,Other,8,0,0,71.42081509,2,11,29.15169816,NZ00567
0,14700,77565,101320,HomeImp,ProfExe,6,0,0,120.8273719,0,26,25.27620451,NZ00572
0,14700,33150,46053,HomeImp,Other,8,0,0,76.91471756,2,11,30.69643481,NZ00577
0,14700,35164,68061,DebtCon,ProfExe,5,0,0,245.6705776,1,16,23.11228982,NZ00583
0,14700,76931,94245,DebtCon,Other,5,3,0,78.68751988,0,21,25.43031494,NZ00588
0,14800,48910,70039,DebtCon,Other,8,0,1,94.97159599,3,48,30.92050169,NZ00593
0,14800,100255,116160,DebtCon,Other,10,0,0,184.7772142,0,26,34.48399039,NZ00598
0,14800,86861,93341,HomeImp,Office,,0,0,162.0239464,0,26,42.89716211,NZ00604
0,14800,46698,60679,DebtCon,,6,1,0,126.4938052,2,10,28.39481736,NZ00609
0,14800,43983,60826,DebtCon,,4,1,1,113.8979666,1,9,27.10808171,NZ00614
0,14800,63508,87310,DebtCon,Other,2,0,0,127.1652299,3,10,38.95372268,NZ00620
0,14800,60573,93187,DebtCon,Other,0,0,0,30.00947426,2,3,39.08020712,NZ00625
0,14900,65303,84590,DebtCon,Office,6,0,0,121.0649537,1,19,22.57682394,NZ00630
0,14900,101179,117405,HomeImp,Office,2,0,0,133.9305097,1,22,35.54740722,NZ00636
1,14900,55480,76464,HomeImp,Other,15,0,1,122.0894998,5,20,43.06260476,PHL00003
0,14900,56506,81390,HomeImp,ProfExe,12,0,2,170.7666667,0,14,,PHL00007
0,14900,45701,78186,DebtCon,Mgr,5,0,0,125.0313534,1,8,26.34385565,PHL00011
0,14900,85486,97795,HomeImp,Office,,0,0,173.010785,1,26,41.58352917,PHL00015
0,14900,89872,118027,DebtCon,ProfExe,0,1,1,155.4454529,1,34,33.13569677,PHL00019
0,14900,65843,86628,HomeImp,Other,,0,0,288.581891,0,20,28.27556284,PHL00023
0,14900,22245,31531,DebtCon,Office,7,0,0,91.07421818,0,16,21.62058028,PHL00027
0,14900,44588,72331,DebtCon,ProfExe,6,0,0,156.3317445,2,11,28.16444054,PHL00031
0,14900,97646,139884,HomeImp,ProfExe,13,0,0,119.0831164,5,22,36.36059707,PHL00035
0,14900,49849,70075,DebtCon,Office,0,0,0,153.691869,0,25,30.9009156,PHL00039
0,14900,97930,113886,DebtCon,Office,3,0,0,267.8272583,0,33,28.42029335,PHL00042
0,14900,48649,81342,DebtCon,Mgr,3,0,0,110.0567314,0,8,28.8023987,PHL00046
1,14900,58204,71257,DebtCon,Office,3,3,2,206.5187349,1,50,43.76293027,PHL00050
0,14900,69723,83553,DebtCon,Office,5,0,0,114.8555346,1,19,22.9572918,PHL00054
0,14900,60667,81293,DebtCon,,6,,,,,,27.5737365,PHL00058
1,15000,,54869,DebtCon,Office,8,,,,,,,PHL00062
1,15000,45000,85000,HomeImp,Mgr,11,0,0,110,0,31,,PHL00066
1,15000,4734,55500,HomeImp,Other,24,2,0,14.6,1,1,,PHL00070
1,15000,8200,42075,DebtCon,ProfExe,18,1,0,122.2331482,0,23,,PHL00074
1,15000,98000,132790,DebtCon,Other,1.5,0,3,107.6666667,1,21,,PHL00078
1,15000,163000,207562,DebtCon,ProfExe,6,0,0,247.5842491,1,27,,PHL00081
1,15000,37000,58488,HomeImp,Other,2,0,0,266.9333333,0,48,,PHL00085
1,15000,83000,114000,DebtCon,ProfExe,18,0,0,207.2333333,0,27,,PHL00089
1,15000,38000,73200,DebtCon,Other,6,0,0,171.3,0,17,,PHL00093
1,15000,34200,38900,DebtCon,Other,9.2,0,0,170.7,4,21,,PHL00097
1,15000,37624,60562,DebtCon,Other,,0,1,186.8666667,7,26,,PHL00101
1,15000,71269,97500,DebtCon,Other,9,0,0,118.1666667,1,19,,PHL00105
1,15000,96931,137390,DebtCon,Other,0.2,0,0,114.8666667,1,16,,PHL00109
0,15000,2619,57310,DebtCon,Sales,0.3,0,0,322.6,0,6,,PHL00113
0,15000,,87360,DebtCon,Office,28,0,0,323.6333333,0,16,,PHL00117
0,15000,50000,90000,DebtCon,ProfExe,5.5,0,0,130.8666667,2,22,,PHL00120
0,15000,18000,163580,HomeImp,Self,7,0,0,304.3666667,0,27,,PHL00124
0,15000,,48800,DebtCon,Office,2,0,0,86.26666667,2,9,,PHL00128
0,15000,42720,70000,DebtCon,Other,1,,2,289,1,10,,PHL00132
0,15000,73335,99400,DebtCon,ProfExe,0.5,0,0,273.9333333,2,21,,PHL00136
0,15000,135442,175900,DebtCon,Mgr,11,0,0,247.5666667,0,21,,PHL00140
0,15000,,94000,,Other,,0,0,186.7,1,10,,PHL00144
0,15000,54261,88000,,ProfExe,10,0,0,,1,16,,PHL00148
0,15000,94705,114400,DebtCon,Other,9,0,0,300.2666667,2,19,,PHL00152
0,15000,122486,159000,DebtCon,Office,5,0,0,137,1,21,,PHL00156
0,15000,102988,130000,DebtCon,Other,1.3,0,0,289.1666667,0,47,,PHL00159
0,15000,59000,86420,DebtCon,Office,1.5,0,0,160.3,0,25,,PHL00163
0,15000,89126,118300,DebtCon,Office,0.4,,3,263.1666667,1,30,,PHL00167
0,15000,116000,202800,DebtCon,Other,3.5,0,0,202.9666667,0,17,,PHL00171
1,15000,89200,114750,DebtCon,ProfExe,11,0,0,114.6,0,27,,PHL00175
1,15000,42006,,DebtCon,Other,10,0,1,75.33333333,0,33,,PHL00179
1,15000,116400,146450,DebtCon,Other,17.5,0,1,255.6666667,1,29,,PHL00183
1,15000,54294,85460,DebtCon,Other,18,0,3,118.6666667,1,23,,PHL00187
1,15000,73500,105000,DebtCon,Other,1,0,2,205.9333333,2,25,,PHL00191
1,15000,74000,90000,DebtCon,ProfExe,9,1,3,136.9666667,0,27,,PHL00195
1,15000,54000,72865,DebtCon,Office,2.9,0,1,145.1,1,15,,PHL00198
1,15000,77544,102000,DebtCon,Sales,4,0,0,11.7,2,35,,PHL00202
0,15000,96983,140487,HomeImp,ProfExe,15,0,0,132.421919,4,21,35.3484859,PHL00206
0,15000,26284,40908,DebtCon,ProfExe,20,0,1,198.8312038,1,16,32.01239231,PHL00210
0,15000,46867,67529,DebtCon,Other,7,0,0,133.787581,3,48,31.48646083,PHL00214
0,15000,27954,79333,HomeImp,Other,,0,0,256.0038054,1,49,42.58194893,PHL00218
0,15000,89165,106392,DebtCon,Sales,12,,2,166.085018,0,17,35.0331025,PHL00222
0,15000,44623,72225,DebtCon,Other,1,0,0,268.4203579,0,21,28.13158042,PHL00226
1,15100,45351,65481,DebtCon,Other,4,0,0,91.71529252,9,18,39.07015305,PHL00230
0,15100,49533,63607,DebtCon,Other,2,0,0,180.5232928,0,14,36.37718295,PHL00234
0,15100,,57940,DebtCon,Office,0,0,0,86.89492992,1,8,38.85034854,PHL00237
0,15100,96763,114896,HomeImp,Office,2,0,0,144.52965,0,21,36.37170403,PHL00241
0,15100,,65961,,,0,0,0,,0,0,1.603507978,PHL00245
1,15100,,,,,0,0,0,,0,0,,PHL00249
0,15100,44959,68483,DebtCon,Mgr,27,1,0,279.9479886,1,17,37.18094785,PHL00253
0,15100,45579,54065,DebtCon,Other,,0,0,79.75739031,0,15,41.44733187,PHL00257
0,15100,26196,45657,HomeImp,Other,9,0,0,86.71659339,1,12,29.32175447,PHL00261
0,15100,44700,76456,DebtCon,Mgr,5,0,0,134.5043482,0,9,29.38399653,PHL00265
1,15200,58000,77000,DebtCon,Other,0.9,1,0,127.8666667,3,26,,PHL00269
0,15200,5076,66536,DebtCon,Sales,2,0,0,323.1020042,0,5,40.25292875,PHL00273
0,15200,44414,60098,DebtCon,,4,1,0,105.749642,2,9,27.37526941,PHL00276
0,15200,87116,105971,HomeImp,Other,21,0,0,147.9466798,4,24,27.96155021,PHL00280
0,15200,47453,73068,DebtCon,ProfExe,20,0,0,196.6996956,0,16,22.38385656,PHL00284
0,15200,49428,62696,DebtCon,Mgr,27,0,0,265.3953128,1,16,38.50079645,PHL00288
0,15200,,67103,,,1,0,0,,0,0,3.688958496,PHL00292
1,15200,105328,113931,HomeImp,ProfExe,3,0,0,138.1335045,2,32,61.89063458,PHL00296
0,15200,142766,177998,DebtCon,Mgr,12,0,0,260.3834391,0,21,27.53327222,PHL00300
0,15200,41049,50892,DebtCon,ProfExe,1,0,0,276.1673578,1,34,38.37983372,PHL00304
0,15200,40341,58834,DebtCon,Other,,0,0,100.0144552,0,15,41.10267691,PHL00308
0,15200,102699,121925,HomeImp,Office,2,0,0,155.9201487,0,22,36.74563904,PHL00312
0,15200,71233,84439,DebtCon,Other,1,0,0,242.9833214,2,26,32.21005036,PHL00315
0,15200,8723,66817,DebtCon,Sales,0,0,0,309.5026335,0,5,37.7638359,PHL00319
0,15200,53433,114245,HomeImp,Office,2,,3,155.3674866,1,24,36.95461516,PHL00323
0,15300,22079,168281,HomeImp,Self,8,0,0,301.4910256,0,27,27.7711227,PHL00327
0,15300,,92320,DebtCon,Office,28,0,0,325.9984486,0,15,15.33556026,PHL00331
0,15300,82439,99896,DebtCon,ProfExe,1,0,0,281.2003291,1,21,39.4088714,PHL00335
0,15300,83004,121108,,,,,,,,,36.82339319,PHL00339
1,15300,96700,,HomeImp,Other,5,0,1,225.1666667,0,24,,PHL00343
0,15300,109767,117552,DebtCon,ProfExe,0,0,0,125.9425923,0,30,37.68939304,PHL00347
0,15300,54412,95123,DebtCon,ProfExe,6,0,0,134.2426479,2,22,35.08572068,PHL00351
0,15300,,53184,DebtCon,Office,1,0,0,81.62597086,1,9,39.00782276,PHL00354
0,15300,84989,98781,HomeImp,Office,,0,0,184.5457457,0,25,43.0169776,PHL00358
0,15300,24025,42722,,Office,2,0,0,207.962141,0,15,37.1228372,PHL00362
1,15300,78375,108175,HomeImp,Other,6,1,0,82.10483648,0,20,22.50324916,PHL00366
0,15300,77069,104534,DebtCon,ProfExe,0,0,0,276.9242472,2,21,39.24459954,PHL00370
0,15400,32131,47338,HomeImp,Other,9,0,0,93.3731422,1,11,31.40918636,PHL00374
0,15400,32855,69663,DebtCon,ProfExe,7,0,0,256.2275509,1,16,23.3103728,PHL00378
0,15400,10074,57135,DebtCon,ProfExe,4,0,0,310.3667568,0,16,17.60120617,PHL00382
0,15400,104451,119195,DebtCon,Office,5,0,0,264.7616522,0,34,29.96327278,PHL00386
0,15400,34574,69751,DebtCon,ProfExe,6,0,0,254.0561961,1,16,22.72101357,PHL00390
0,15400,73793,86176,DebtCon,Other,2,1,0,229.3693761,3,26,30.95851999,PHL00393
0,15400,101981,145125,DebtCon,Office,3,,,105.5525696,3,15,32.6994401,PHL00397
0,15400,7839,48276,DebtCon,ProfExe,4,0,0,315.1783185,0,16,18.30195947,PHL00401
1,15500,57993,82248,DebtCon,Other,10,0,0,173.0729685,0,16,32.14246898,PHL00405
0,15500,56206,137388,DebtCon,Other,2,0,0,275.5235464,4,42,39.74429871,PHL00409
0,15500,158506,179499,DebtCon,ProfExe,8,,0,195.6860259,4,26,40.73934639,PHL00413
0,15500,127793,158580,DebtCon,Mgr,,0,0,229.3450754,0,19,39.50968107,PHL00417
0,15500,36650,62963,DebtCon,ProfExe,6,0,0,260.8567886,0,16,24.29905935,PHL00421
0,15500,25448,39188,,Office,3,0,0,215.5924991,0,16,38.97511499,PHL00425
0,15500,79185,88693,DebtCon,Mgr,19,0,0,244.2078401,10,23,36.33936235,PHL00429
0,15500,98646,115669,DebtCon,Other,13,0,0,177.5489659,0,26,33.350529,PHL00432
0,15500,71412,93723,DebtCon,Mgr,19,0,0,238.5013159,11,24,35.96589822,PHL00436
0,15500,97596,119326,DebtCon,Office,0,,3,254.7077326,1,30,40.98730093,PHL00440
0,15500,52051,88200,DebtCon,Office,30,0,0,211.0666667,0,22,,PHL00444
1,15500,26452,43900,DebtCon,Mgr,21,1,2,215.0666667,0,19,,PHL00448
0,15500,25751,43531,,Office,0,0,0,213.3592817,0,16,37.79499193,PHL00452
0,15500,116543,133986,DebtCon,,17,0,0,164.6813583,1,18,37.57081963,PHL00456
0,15500,96426,122322,DebtCon,Office,12,0,0,226.2845243,0,12,40.86810919,PHL00460
0,15600,49151,62005,DebtCon,Other,4,0,0,185.653088,0,14,36.02110045,PHL00464
0,15600,102881,117868,DebtCon,Other,11,0,0,287.4411309,2,19,31.75987679,PHL00468
0,15600,76724,96942,DebtCon,Other,0,1,0,157.4109509,1,18,34.23989502,PHL00471
0,15600,105959,121747,DebtCon,Other,0,0,0,120.5331314,2,21,39.29481281,PHL00475
1,15600,62582,131510,DebtCon,Self,2,0,2,122.6040529,1,17,38.5882224,PHL00479
0,15600,51990,141518,DebtCon,Other,1,0,0,272.5030662,3,43,39.30182319,PHL00483
0,15700,64793,99157,HomeImp,ProfExe,22,0,0,244.7316736,1,23,38.32818888,PHL00487
0,15700,85384,101302,DebtCon,Other,1,0,0,128.2862471,0,22,41.56998354,PHL00491
0,15700,16804,34294,DebtCon,Mgr,9,0,0,131.7734232,0,10,23.97970277,PHL00495
0,15700,,54557,DebtCon,Office,2,0,0,93.04453952,2,8,41.25598551,PHL00499
0,15700,99618,131710,DebtCon,Mgr,5,,,236.6809468,2,41,37.86554654,PHL00503
0,15700,58410,89082,DebtCon,Office,29,0,0,211.8056744,0,21,31.05837251,PHL00507
0,15800,91095,109401,DebtCon,Sales,12,,1,154.3601832,0,17,33.52627067,PHL00510
0,15800,9407,60165,DebtCon,Sales,1,0,0,310.6584212,0,5,40.0513062,PHL00514
1,15800,,58995,HomeImp,Other,1,2,3,194.9870881,1,45,52.20316451,PHL00518
0,15800,51163,157644,DebtCon,ProfExe,19,0,0,239.2247894,0,28,20.74752052,PHL00522
1,15800,74815,89721,DebtCon,Mgr,16,0,0,,0,0,37.98450463,PHL00526
0,15800,103537,111139,DebtCon,Office,3,0,1,252.2677576,1,34,27.67406397,PHL00530
0,15800,71820,89739,DebtCon,Other,0,1,1,122.9555871,1,25,33.51907044,PHL00534
0,15800,94363,128434,DebtCon,Mgr,4,,,241.7361259,2,42,39.22189168,PHL00538
0,15800,20665,43790,DebtCon,Mgr,8,0,0,108.4139366,0,11,22.82689244,PHL00542
1,15800,42504,64847,HomeImp,Other,,0,0,120.738013,2,18,36.83445756,PHL00546
0,15800,46716,60231,DebtCon,Other,3,0,0,191.3237369,0,13,28.05360448,PHL00549
1,15800,69928,,,Other,23,0,3,82.44398559,1,14,32.32726246,PHL00553
0,15800,74575,95815,DebtCon,Other,7,2,0,69.5813481,0,21,24.10872688,PHL00557
0,15900,95120,114674,DebtCon,Office,4,0,1,278.8920593,0,34,28.23229678,PHL00561
0,15900,96854,156450,DebtCon,Mgr,1,0,0,212.6660046,0,19,40.21338458,PHL00565
0,15900,52012,105877,HomeImp,Other,0,0,2,50.53156169,1,10,40.39225654,PHL00569
0,15900,49516,105352,HomeImp,Other,0,0,2,54.43732562,0,9,40.27060762,PHL00573
0,15900,94108,113888,HomeImp,Office,2,0,0,140.5100538,0,21,36.31878818,PHL00577
0,15900,101412,119751,DebtCon,Other,9,0,0,299.953098,2,18,30.1768704,PHL00581
1,15900,43830,59530,DebtCon,Other,4.6,1,0,148.1333333,1,27,,PHL00585
1,15900,89500,104200,DebtCon,ProfExe,15,0,3,183.6333333,0,37,,PHL00588
0,15900,107336,120451,DebtCon,Other,1,0,0,123.4655194,2,21,37.99240801,PHL00592
0,15900,112973,129878,DebtCon,,17,0,0,179.1340086,0,17,39.19202587,PHL00596
0,15900,68304,92271,DebtCon,Other,1,1,2,113.2284034,2,25,32.88184693,PHL00600
0,15900,58518,82095,HomeImp,ProfExe,10,0,2,177.24778,0,14,28.81879312,PHL00604
0,15900,90017,114267,DebtCon,ProfExe,8,0,0,205.2183294,2,36,41.23051218,PHL00608
0,15900,19639,171350,HomeImp,Self,8,0,0,311.3103604,0,26,26.87672986,PHL00612
0,16000,71861,95315,HomeImp,ProfExe,24,0,0,241.412515,1,23,35.4747731,PHL00616
0,16000,32918,52482,DebtCon,ProfExe,3,0,0,259.5710207,0,34,40.347344,PHL00620
0,16000,74459,103255,DebtCon,Other,6,3,0,72.8645904,1,21,24.93522997,PHL00624
0,16000,133193,160919,DebtCon,Mgr,,0,0,223.3385211,0,18,37.3015175,PHL00627
1,16000,20000,60000,HomeImp,Other,11,0,0,51.03333333,0,9,,PHL00631
0,16000,65000,91000,DebtCon,Mgr,0.2,0,0,85.23333333,0,17,,PHL00635
1,16000,50000,71130,DebtCon,ProfExe,2.5,0,0,189.7,0,22,,PHL00639
0,16000,,33382,DebtCon,Other,13,,,84.93118132,1,9,33.72078338,PHL00643
0,16000,62973,87698,DebtCon,Office,1,0,0,156.4281155,0,24,23.57080084,PHL00647
0,16000,57944,89778,HomeImp,ProfExe,2,0,0,135.6060779,0,12,25.72579366,PHL00651
0,16100,76644,103192,DebtCon,Other,5,2,0,76.07793545,0,20,24.18793386,PHL00655
0,16100,63798,91045,HomeImp,Other,,0,0,298.2107312,0,19,30.96164513,PHL00659
0,16100,59734,93756,DebtCon,Office,31,0,0,210.1589374,0,21,32.59621957,PHL00663
0,16100,107758,124610,DebtCon,ProfExe,0,0,0,129.1788981,0,29,34.2115674,PHL00666
0,16100,45973,64430,HomeImp,Office,3,0,0,117.0737532,0,17,33.8247164,PHL00670
1,16100,61712,82649,DebtCon,Other,12,0,0,94.6451236,0,9,27.5488312,PHL00674
0,16100,49244,65523,HomeImp,Office,2,0,0,110.2198934,0,17,31.00152371,PHL00678
0,16100,,29725,DebtCon,Other,11,,,85.95153044,2,8,33.49604656,PHL00682
0,16100,26276,168105,HomeImp,Self,7,0,0,336.1984645,0,26,25.99181995,SNG00012
0,16100,81145,92943,DebtCon,ProfExe,8,1,2,343.4989168,,41,37.55797663,SNG00024
0,16100,68905,91572,DebtCon,Office,3,0,0,165.4571246,0,25,24.92011999,SNG00036
0,16200,62258,92595,DebtCon,Office,2,0,0,177.8542195,0,25,22.21960047,SNG00049
